,ISO-3,Population,Date,Cases,Country,lattitude,longitude,X,Y
880,GRD,106349,2016-08-18,55,Grenada,12.1167,-61.6667,-6864705.6429,1358992.50428
881,GRD,106349,2016-08-25,61,Grenada,12.1167,-61.6667,-6864705.6429,1358992.50428
882,GRD,106349,2016-09-01,72,Grenada,12.1167,-61.6667,-6864705.6429,1358992.50428
883,GRD,106349,2016-09-15,74,Grenada,12.1167,-61.6667,-6864705.6429,1358992.50428
884,PER,30973148,2016-05-05,3,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
885,PER,30973148,2016-05-12,3,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
886,PER,30973148,2016-05-19,4,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
887,PER,30973148,2016-05-26,4,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
888,PER,30973148,2016-06-02,5,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
889,PER,30973148,2016-06-09,20,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
890,PER,30973148,2016-06-16,77,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
891,PER,30973148,2016-06-24,78,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
892,PER,30973148,2016-07-14,82,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
893,PER,30973148,2016-07-21,86,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
894,PER,30973148,2016-07-28,89,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
895,PER,30973148,2016-08-05,89,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
896,PER,30973148,2016-08-11,89,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
897,PER,30973148,2016-08-18,95,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
898,PER,30973148,2016-08-25,95,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
899,PER,30973148,2016-09-01,95,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
900,PER,30973148,2016-09-15,97,Peru,-10.0,-76.0,-8460281.30029,-1118889.97486
901,ARG,42980026,2016-05-19,2,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
902,ARG,42980026,2016-05-26,12,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
903,ARG,42980026,2016-06-02,19,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
904,ARG,42980026,2016-06-09,20,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
905,ARG,42980026,2016-06-16,20,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
906,ARG,42980026,2016-06-24,20,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
907,ARG,42980026,2016-07-14,23,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
908,ARG,42980026,2016-07-21,23,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
909,ARG,42980026,2016-07-28,23,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
910,ARG,42980026,2016-08-05,23,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
911,ARG,42980026,2016-08-11,24,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
912,ARG,42980026,2016-08-18,24,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
913,ARG,42980026,2016-08-25,24,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
914,ARG,42980026,2016-09-01,24,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
915,ARG,42980026,2016-09-15,25,Argentina,-34.0,-64.0,-7124447.41077,-4028802.02613
916,AIA,13500,2016-06-24,1,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
917,AIA,13500,2016-07-14,1,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
918,AIA,13500,2016-07-21,1,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
919,AIA,13500,2016-07-28,2,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
920,AIA,13500,2016-08-05,2,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
921,AIA,13500,2016-08-11,2,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
922,AIA,13500,2016-08-18,2,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
923,AIA,13500,2016-08-25,2,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
924,AIA,13500,2016-09-01,2,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
925,AIA,13500,2016-09-15,5,Anguilla,18.25,-63.1667,-7031684.87909,2066831.46009
926,ATG,90900,2016-07-28,1,Antigua and Barbuda,17.05,-61.8,-6879544.53102,1926646.11138
927,ATG,90900,2016-08-05,1,Antigua and Barbuda,17.05,-61.8,-6879544.53102,1926646.11138
928,ATG,90900,2016-08-11,1,Antigua and Barbuda,17.05,-61.8,-6879544.53102,1926646.11138
929,ATG,90900,2016-08-18,5,Antigua and Barbuda,17.05,-61.8,-6879544.53102,1926646.11138
930,ATG,90900,2016-08-25,5,Antigua and Barbuda,17.05,-61.8,-6879544.53102,1926646.11138
931,ATG,90900,2016-09-01,5,Antigua and Barbuda,17.05,-61.8,-6879544.53102,1926646.11138
932,ATG,90900,2016-09-15,9,Antigua and Barbuda,17.05,-61.8,-6879544.53102,1926646.11138
933,TCA,33740,2016-07-28,2,Turks and Caicos Islands,21.75,-71.5833,-7968616.5053,2481536.08127
934,TCA,33740,2016-08-05,2,Turks and Caicos Islands,21.75,-71.5833,-7968616.5053,2481536.08127
935,TCA,33740,2016-08-11,2,Turks and Caicos Islands,21.75,-71.5833,-7968616.5053,2481536.08127
936,TCA,33740,2016-08-18,2,Turks and Caicos Islands,21.75,-71.5833,-7968616.5053,2481536.08127
937,TCA,33740,2016-08-25,2,Turks and Caicos Islands,21.75,-71.5833,-7968616.5053,2481536.08127
938,TCA,33740,2016-09-01,2,Turks and Caicos Islands,21.75,-71.5833,-7968616.5053,2481536.08127
939,TCA,33740,2016-09-15,2,Turks and Caicos Islands,21.75,-71.5833,-7968616.5053,2481536.08127
940,USA,318857056,2016-08-05,6,United States,38.0,-97.0,-10797990.6069,4579425.81287
941,USA,318857056,2016-08-11,6,United States,38.0,-97.0,-10797990.6069,4579425.81287
942,USA,318857056,2016-08-18,6,United States,38.0,-97.0,-10797990.6069,4579425.81287
943,USA,318857056,2016-08-25,14,United States,38.0,-97.0,-10797990.6069,4579425.81287
944,USA,318857056,2016-09-01,35,United States,38.0,-97.0,-10797990.6069,4579425.81287
945,USA,318857056,2016-09-15,43,United States,38.0,-97.0,-10797990.6069,4579425.81287
946,BHS,383054,2016-08-11,1,Bahamas,24.25,-76.0,-8460281.30029,2783901.42338
947,BHS,383054,2016-08-18,1,Bahamas,24.25,-76.0,-8460281.30029,2783901.42338
948,BHS,383054,2016-08-25,3,Bahamas,24.25,-76.0,-8460281.30029,2783901.42338
949,BHS,383054,2016-09-01,6,Bahamas,24.25,-76.0,-8460281.30029,2783901.42338
950,BHS,383054,2016-09-15,10,Bahamas,24.25,-76.0,-8460281.30029,2783901.42338
951,CYM,59172,2016-08-11,2,Cayman Islands,19.5,-80.5,-8961219.00886,2213892.18286
952,CYM,59172,2016-08-18,2,Cayman Islands,19.5,-80.5,-8961219.00886,2213892.18286
953,CYM,59172,2016-08-25,3,Cayman Islands,19.5,-80.5,-8961219.00886,2213892.18286
954,CYM,59172,2016-09-01,5,Cayman Islands,19.5,-80.5,-8961219.00886,2213892.18286
955,CYM,59172,2016-09-15,9,Cayman Islands,19.5,-80.5,-8961219.00886,2213892.18286
956,VGB,106405,2016-09-01,5,"Virgin Islands, British",18.5,-64.5,-7180107.15617,2096156.53847
957,VGB,106405,2016-09-15,5,"Virgin Islands, British",18.5,-64.5,-7180107.15617,2096156.53847
